Jabatan,Kode Unit,Judul Unit,Elemen Kompetensi,KUK
Insinyur Elektro,M.71IEN00.020.1,Mengelola Rantai Pasok Keinsinyuran,Mengevaluasi rantai pasokan dan Mengelola hubungan vendor.,sistem evaluasi efektivitas pasokan diterapkan
Insinyur Elektro,M.71IEN00.020.1,Mengelola Rantai Pasok Keinsinyuran,Mengevaluasi rantai pasokan dan Mengelola hubungan vendor.,kerjasama kolaboratif mitra teknis dijalankan.
Insinyur Teknik Industri,M.71IEN01.001.1,Melaksanakan Praktik Keinsinyuran dengan Etika dan Profesionalisme,Mematuhi kode etik insinyur profesional,kode etik keinsinyuran dipahami sesuai standar organisasi profesi
Insinyur Teknik Industri,M.71IEN01.001.1,Melaksanakan Praktik Keinsinyuran dengan Etika dan Profesionalisme,Mematuhi kode etik insinyur profesional,integritas praktik profesional dijaga konsisten.
Insinyur Teknik Industri,M.71IEN01.002.1,Melakukan Komunikasi Teknis yang Efektif,Menyusun laporan teknis keinsinyuran,struktur laporan disusun sesuai standar teknis
Insinyur Teknik Industri,M.71IEN01.002.1,Melakukan Komunikasi Teknis yang Efektif,Menyusun laporan teknis keinsinyuran,informasi teknis disajikan akurat mudah dipahami.
Insinyur Teknik Industri,M.71IEN01.003.1,Menerapkan Prinsip K3LL di Tempat Kerja,Mengelola risiko keselamatan dan kesehatan kerja,bahaya tempat kerja diidentifikasi dini
Insinyur Teknik Industri,M.71IEN01.003.1,Menerapkan Prinsip K3LL di Tempat Kerja,Mengelola risiko keselamatan dan kesehatan kerja,prosedur mitigasi risiko k3 diterapkan sesuai regulasi berlaku.
Industrial Engineer,M.71IEN01.004.1,Melakukan Analisis dan Perancangan Sistem Kerja,Melakukan pengukuran kerja,metode pengukuran kerja dipilih berdasarkan karakteristik pekerjaan
Industrial Engineer,M.71IEN01.004.1,Melakukan Analisis dan Perancangan Sistem Kerja,Melakukan pengukuran kerja,waktu standar ditetapkan mengoptimalkan produktivitas.
Industrial Engineer,M.71IEN01.004.1,Melakukan Analisis dan Perancangan Sistem Kerja,Merancang tata letak fasilitas (Plant Layout),aliran material dianalisis efisiensi perpindahan
Industrial Engineer,M.71IEN01.004.1,Melakukan Analisis dan Perancangan Sistem Kerja,Merancang tata letak fasilitas (Plant Layout),penempatan mesin stasiun kerja dirancang ergonomis.
Industrial Engineer,M.71IEN01.005.1,Melakukan Perencanaan dan Pengendalian Produksi,Menyusun rencana produksi induk (Master Production Schedule),kapasitas produksi dihitung berdasarkan ketersediaan sumber daya
Industrial Engineer,M.71IEN01.005.1,Melakukan Perencanaan dan Pengendalian Produksi,Menyusun rencana produksi induk (Master Production Schedule),jadwal produksi disusun sesuai target permintaan pasar.
Industrial Engineer,M.71IEN01.006.1,Mengelola Manajemen Kualitas,Menerapkan pengendalian kualitas statistik,parameter kualitas produk ditentukan
Industrial Engineer,M.71IEN01.006.1,Mengelola Manajemen Kualitas,Menerapkan pengendalian kualitas statistik,alat kendali statistik control chart digunakan memantau variasi proses.
Industrial Engineer,M.71IEN01.006.1,Mengelola Manajemen Kualitas,Melakukan perbaikan berkelanjutan (Continuous Improvement),akar penyebab masalah kualitas dianalisis
Industrial Engineer,M.71IEN01.006.1,Mengelola Manajemen Kualitas,Melakukan perbaikan berkelanjutan (Continuous Improvement),tindakan korektif preventif diimplementasikan mengurangi produk cacat.
Industrial Engineer,M.71IEN01.007.1,Melakukan Analisis Ekonomi Teknik,Melakukan evaluasi kelayakan finansial,arus kas proyek diestimasi cermat
Industrial Engineer,M.71IEN01.007.1,Melakukan Analisis Ekonomi Teknik,Melakukan evaluasi kelayakan finansial,"parameter ekonomi npv, irr, payback period dihitung pengambilan keputusan."
Industrial Engineer,M.71IEN01.008.1,Mengelola Rantai Pasok (Supply Chain),Mengoptimalkan manajemen inventori,level stok minimum maksimum ditentukan
Industrial Engineer,M.71IEN01.008.1,Mengelola Rantai Pasok (Supply Chain),Mengoptimalkan manajemen inventori,kebijakan pemesanan reorder point diterapkan mencegah kekurangan stok.
Industrial Engineer,M.71IEN01.009.1,Merancang Sistem Informasi Industri,Mengidentifikasi kebutuhan sistem informasi,kebutuhan data operasional dipetakan
Industrial Engineer,M.71IEN01.009.1,Merancang Sistem Informasi Industri,Mengidentifikasi kebutuhan sistem informasi,aliran informasi antar departemen didokumentasikan diagram alir.
Industrial Engineer,M.71IEN01.010.1,Melakukan Pemodelan dan Simulasi Sistem,Membangun model simulasi sistem,logika sistem diterjemahkan dalam parameter model
Industrial Engineer,M.71IEN01.010.1,Melakukan Pemodelan dan Simulasi Sistem,Membangun model simulasi sistem,validasi verifikasi model dilakukan data riil lapangan.
Industrial Engineer,M.71IEN01.011.1,Mengelola Proyek Teknik Industri,Melakukan perencanaan jadwal proyek,aktivitas proyek diidentifikasi menggunakan wbs
Industrial Engineer,M.71IEN01.011.1,Mengelola Proyek Teknik Industri,Melakukan perencanaan jadwal proyek,jalur kritis critical path method ditentukan memastikan proyek tepat waktu.
Insinyur Profesional,M.71IEN01.012.1,Menerapkan Manajemen Inovasi dan Teknologi,Melakukan penilaian teknologi,kesiapan teknologi trl dievaluasi
Insinyur Profesional,M.71IEN01.012.1,Menerapkan Manajemen Inovasi dan Teknologi,Melakukan penilaian teknologi,potensi penerapan teknologi baru efisiensi operasional dianalisis.
Insinyur Profesional,M.71IEN01.013.1,Melakukan Strategi Organisasi dan Bisnis,Menyusun analisis SWOT organisasi,faktor internal eksternal organisasi dipetakan
Insinyur Profesional,M.71IEN01.013.1,Melakukan Strategi Organisasi dan Bisnis,Menyusun analisis SWOT organisasi,strategi pengembangan bisnis dirumuskan berdasarkan posisi pasar.
Industrial Engineer,M.71IEN01.014.1,Melakukan Perancangan Produk,Mengembangkan konsep produk baru,spesifikasi teknis produk disusun berdasarkan kebutuhan konsumen
Industrial Engineer,M.71IEN01.014.1,Melakukan Perancangan Produk,Mengembangkan konsep produk baru,desain purwarupa diuji fungsinya produksi massal.
Industrial Engineer,M.71IEN01.015.1,Melakukan Pengelolaan Logistik,Mengelola sistem pergudangan,prosedur penerimaan pengeluaran barang diatur
Industrial Engineer,M.71IEN01.015.1,Melakukan Pengelolaan Logistik,Mengelola sistem pergudangan,efisiensi ruang gudang dioptimalkan melalui sistem penyimpanan tepat.
Industrial Engineer,M.71IEN01.016.1,Mengelola Fasilitas Industri,Merencanakan pemeliharaan fasilitas,jadwal perawatan preventif disusun mencegah kerusakan mesin
Industrial Engineer,M.71IEN01.016.1,Mengelola Fasilitas Industri,Merencanakan pemeliharaan fasilitas,riwayat kerusakan fasilitas didokumentasikan evaluasi kinerja.
Industrial Engineer,M.71IEN01.017.1,Melaksanakan Ergonomi di Lingkungan Kerja,Menilai beban kerja fisik dan mental,"kondisi lingkungan kerja pencahayaan, kebisingan diukur"
Industrial Engineer,M.71IEN01.017.1,Melaksanakan Ergonomi di Lingkungan Kerja,Menilai beban kerja fisik dan mental,postur kerja karyawan dianalisis mencegah cedera otot rangka.
Insinyur Teknik Industri,M.71IEN01.018.1,Mengelola Sumber Daya Manusia Teknik,Melakukan penilaian kinerja tim teknis,indikator kinerja utama kpi ditetapkan tim
Insinyur Teknik Industri,M.71IEN01.018.1,Mengelola Sumber Daya Manusia Teknik,Melakukan penilaian kinerja tim teknis,evaluasi hasil kerja dilakukan objektif pengembangan kompetensi.
Env. Specialist,B.06SML00.001.1,Mengidentifikasi Aspek dan Dampak Lingkungan,Menentukan aspek lingkungan dan Mengevaluasi dampak lingkungan.,kegiatan organisasi diinventarisasi
Env. Specialist,B.06SML00.001.1,Mengidentifikasi Aspek dan Dampak Lingkungan,Menentukan aspek lingkungan dan Mengevaluasi dampak lingkungan.,unsur kegiatan berinteraksi lingkungan diidentifikasi
Env. Specialist,B.06SML00.001.1,Mengidentifikasi Aspek dan Dampak Lingkungan,Menentukan aspek lingkungan dan Mengevaluasi dampak lingkungan.,signifikansi dampak dinilai berdasarkan kriteria
Env. Specialist,B.06SML00.001.1,Mengidentifikasi Aspek dan Dampak Lingkungan,Menentukan aspek lingkungan dan Mengevaluasi dampak lingkungan.,prioritas penanganan dampak disusun.
Env. Specialist,B.06SML00.002.1,Menentukan Kewajiban Penaatan Lingkungan,Mengidentifikasi peraturan dan Mengevaluasi kepatuhan.,peraturan lingkungan hidup diinventarisasi
Env. Specialist,B.06SML00.002.1,Menentukan Kewajiban Penaatan Lingkungan,Mengidentifikasi peraturan dan Mengevaluasi kepatuhan.,persyaratan relevan diidentifikasi
Env. Specialist,B.06SML00.002.1,Menentukan Kewajiban Penaatan Lingkungan,Mengidentifikasi peraturan dan Mengevaluasi kepatuhan.,pemenuhan regulasi diperiksa rutin
Env. Specialist,B.06SML00.002.1,Menentukan Kewajiban Penaatan Lingkungan,Mengidentifikasi peraturan dan Mengevaluasi kepatuhan.,kesenjangan penaatan diidentifikasi.
Env. Specialist,B.06SML00.003.1,Menyusun Kebijakan Lingkungan,Merumuskan draf kebijakan dan Mengomunikasikan kebijakan.,komitmen perlindungan lingkungan ditetapkan
Env. Specialist,B.06SML00.003.1,Menyusun Kebijakan Lingkungan,Merumuskan draf kebijakan dan Mengomunikasikan kebijakan.,kerangka sasaran lingkungan disusun
Env. Specialist,B.06SML00.003.1,Menyusun Kebijakan Lingkungan,Merumuskan draf kebijakan dan Mengomunikasikan kebijakan.,kebijakan disosialisasikan
Env. Specialist,B.06SML00.003.1,Menyusun Kebijakan Lingkungan,Merumuskan draf kebijakan dan Mengomunikasikan kebijakan.,akses publik disediakan.
Env. Planner,B.06SML00.004.1,Menetapkan Sasaran dan Program Lingkungan,Menetapkan sasaran dan Menyusun rencana program.,sasaran ditetapkan fungsi relevan
Env. Planner,B.06SML00.004.1,Menetapkan Sasaran dan Program Lingkungan,Menetapkan sasaran dan Menyusun rencana program.,indikator kinerja epi ditentukan
Env. Planner,B.06SML00.004.1,Menetapkan Sasaran dan Program Lingkungan,Menetapkan sasaran dan Menyusun rencana program.,sumber daya dialokasikan
Env. Planner,B.06SML00.004.1,Menetapkan Sasaran dan Program Lingkungan,Menetapkan sasaran dan Menyusun rencana program.,penanggung jawab jadwal ditetapkan.
Env. Officer,B.06SML00.005.1,Melaksanakan Pengendalian Operasional Lingkungan,"Menerapkan prosedur, Mengelola limbah/emisi dan Tanggap darurat.",kriteria operasional ditetapkan
Env. Officer,B.06SML00.005.1,Melaksanakan Pengendalian Operasional Lingkungan,"Menerapkan prosedur, Mengelola limbah/emisi dan Tanggap darurat.",penanganan limbah sesuai standar
Env. Officer,B.06SML00.005.1,Melaksanakan Pengendalian Operasional Lingkungan,"Menerapkan prosedur, Mengelola limbah/emisi dan Tanggap darurat.",pemantauan emisi dilakukan
Env. Officer,B.06SML00.005.1,Melaksanakan Pengendalian Operasional Lingkungan,"Menerapkan prosedur, Mengelola limbah/emisi dan Tanggap darurat.",potensi darurat diidentifikasi
Env. Officer,B.06SML00.005.1,Melaksanakan Pengendalian Operasional Lingkungan,"Menerapkan prosedur, Mengelola limbah/emisi dan Tanggap darurat.",prosedur respon diuji coba.
Env. Auditor,B.06SML00.006.1,Melaksanakan Audit Internal SML,"Merencanakan audit, Mengumpulkan bukti dan Melaporkan hasil.",ruang lingkup ditetapkan
Env. Auditor,B.06SML00.006.1,Melaksanakan Audit Internal SML,"Merencanakan audit, Mengumpulkan bukti dan Melaporkan hasil.",tim auditor dipilih
Env. Auditor,B.06SML00.006.1,Melaksanakan Audit Internal SML,"Merencanakan audit, Mengumpulkan bukti dan Melaporkan hasil.",observasi wawancara dilakukan
Env. Auditor,B.06SML00.006.1,Melaksanakan Audit Internal SML,"Merencanakan audit, Mengumpulkan bukti dan Melaporkan hasil.",temuan didokumentasikan
Env. Auditor,B.06SML00.006.1,Melaksanakan Audit Internal SML,"Merencanakan audit, Mengumpulkan bukti dan Melaporkan hasil.",rekomendasi perbaikan diajukan.
Manager,B.06SML00.007.1,Melakukan Tinjauan Manajemen SML,"Menyiapkan input, Mengevaluasi sistem dan Menetapkan output.",data kinerja lingkungan dikumpulkan
Manager,B.06SML00.007.1,Melakukan Tinjauan Manajemen SML,"Menyiapkan input, Mengevaluasi sistem dan Menetapkan output.",efektivitas sistem dinilai
Manager,B.06SML00.007.1,Melakukan Tinjauan Manajemen SML,"Menyiapkan input, Mengevaluasi sistem dan Menetapkan output.",keputusan perbaikan ditetapkan
Manager,B.06SML00.007.1,Melakukan Tinjauan Manajemen SML,"Menyiapkan input, Mengevaluasi sistem dan Menetapkan output.",arahan strategis diterbitkan.
Operasional LKM,K.64LKM00.001.1,Melaksanakan Budaya Kerja dan Etika Bisnis,Menerapkan budaya kerja organisasi,budaya kerja organisasi diidentifikasi sesuai visi misi
Operasional LKM,K.64LKM00.001.1,Melaksanakan Budaya Kerja dan Etika Bisnis,Menerapkan budaya kerja organisasi,budaya kerja diimplementasikan aktivitas harian
Operasional LKM,K.64LKM00.001.1,Melaksanakan Budaya Kerja dan Etika Bisnis,Menerapkan budaya kerja organisasi,perilaku kerja dievaluasi berdasarkan standar etika.
Operasional LKM,K.64LKM00.001.1,Melaksanakan Budaya Kerja dan Etika Bisnis,Melaksanakan etika bisnis,prinsip transparansi akuntabilitas diterapkan layanan
Operasional LKM,K.64LKM00.001.1,Melaksanakan Budaya Kerja dan Etika Bisnis,Melaksanakan etika bisnis,benturan kepentingan dihindari sesuai kebijakan perusahaan.
Analisis Pembiayaan,K.64LKM00.003.1,Melakukan Analisis Kelayakan Pinjaman atau Pembiayaan,Melakukan verifikasi data calon debitur,identitas legalitas calon debitur diperiksa keabsahannya
Analisis Pembiayaan,K.64LKM00.003.1,Melakukan Analisis Kelayakan Pinjaman atau Pembiayaan,Melakukan verifikasi data calon debitur,dokumen pendukung pinjaman divalidasi keakuratannya
Analisis Pembiayaan,K.64LKM00.003.1,Melakukan Analisis Kelayakan Pinjaman atau Pembiayaan,Melakukan verifikasi data calon debitur,riwayat kredit dicek melalui sistem informasi debitur.
Analisis Pembiayaan,K.64LKM00.003.1,Melakukan Analisis Kelayakan Pinjaman atau Pembiayaan,"Menilai aspek 5C (Character, Capacity, Capital, Collateral, Condition)",watak niat baik debitur dinilai
Analisis Pembiayaan,K.64LKM00.003.1,Melakukan Analisis Kelayakan Pinjaman atau Pembiayaan,"Menilai aspek 5C (Character, Capacity, Capital, Collateral, Condition)",kemampuan membayar repayment capacity dihitung
Analisis Pembiayaan,K.64LKM00.003.1,Melakukan Analisis Kelayakan Pinjaman atau Pembiayaan,"Menilai aspek 5C (Character, Capacity, Capital, Collateral, Condition)",jaminan dinilai fisik legal.
Kasir/Teller LKM,K.64LKM00.005.1,Melakukan Transaksi Kas,Melakukan penerimaan kas,jumlah uang tunai dihitung depan nasabah
Kasir/Teller LKM,K.64LKM00.005.1,Melakukan Transaksi Kas,Melakukan penerimaan kas,keaslian uang diperiksa manual alat deteksi
Kasir/Teller LKM,K.64LKM00.005.1,Melakukan Transaksi Kas,Melakukan penerimaan kas,bukti transaksi slip divalidasi ditandatangani.
Kasir/Teller LKM,K.64LKM00.005.1,Melakukan Transaksi Kas,Melakukan pengeluaran kas,dana dikeluarkan dipastikan sesuai instruksi penarikan
Kasir/Teller LKM,K.64LKM00.005.1,Melakukan Transaksi Kas,Melakukan pengeluaran kas,ketersediaan saldo nasabah diverifikasi pembayaran
Kasir/Teller LKM,K.64LKM00.005.1,Melakukan Transaksi Kas,Melakukan pengeluaran kas,saldo kas akhir hari dicocokkan rekonsiliasi.
Pemasaran/AO,K.64LKM00.007.1,Melakukan Pemasaran Produk LKM,Mengidentifikasi potensi pasar,wilayah pemasaran dipetakan berdasarkan target audiens
Pemasaran/AO,K.64LKM00.007.1,Melakukan Pemasaran Produk LKM,Mengidentifikasi potensi pasar,kebutuhan keuangan masyarakat dianalisis.
Pemasaran/AO,K.64LKM00.007.1,Melakukan Pemasaran Produk LKM,Melakukan sosialisasi dan edukasi produk,keunggulan produk tabunganpembiayaan dipresentasikan
Pemasaran/AO,K.64LKM00.007.1,Melakukan Pemasaran Produk LKM,Melakukan sosialisasi dan edukasi produk,tata cara menjadi nasabah dijelaskan transparan.
Kolektor,K.64LKM00.009.1,Melakukan Penagihan Pinjaman atau Pembiayaan,Melakukan pemantauan tunggakan,daftar nominatif piutang bermasalah diidentifikasi
Kolektor,K.64LKM00.009.1,Melakukan Penagihan Pinjaman atau Pembiayaan,Melakukan pemantauan tunggakan,umur piutang aging schedule dianalisis.
Kolektor,K.64LKM00.009.1,Melakukan Penagihan Pinjaman atau Pembiayaan,Melaksanakan kunjungan penagihan,pendekatan persuasif dilakukan nasabah menunggak
Kolektor,K.64LKM00.009.1,Melakukan Penagihan Pinjaman atau Pembiayaan,Melaksanakan kunjungan penagihan,kesepakatan jadwal pembayaran didokumentasikan.
Manajer LKM,K.64LKM00.012.1,Menyusun Rencana Kerja dan Anggaran,Menyusun target operasional tahunan,target pertumbuhan aset laba ditentukan
Manajer LKM,K.64LKM00.012.1,Menyusun Rencana Kerja dan Anggaran,Menyusun target operasional tahunan,alokasi biaya operasional dihitung berdasarkan prioritas.
Manajer LKM,K.64LKM00.012.1,Menyusun Rencana Kerja dan Anggaran,Menetapkan indikator kinerja utama (KPI),standar keberhasilan pencapaian target dirumuskan
Manajer LKM,K.64LKM00.012.1,Menyusun Rencana Kerja dan Anggaran,Menetapkan indikator kinerja utama (KPI),rencana kerja dikomunikasikan seluruh staf.
Kepatuhan,K.64LKM00.015.1,Menerapkan Manajemen Risiko LKM,Mengidentifikasi risiko operasional,potensi kegagalan sistem manusia dipetakan
Kepatuhan,K.64LKM00.015.1,Menerapkan Manajemen Risiko LKM,Mengidentifikasi risiko operasional,kejadian kerugian loss events dicatat database.
Kepatuhan,K.64LKM00.015.1,Menerapkan Manajemen Risiko LKM,Menentukan langkah mitigasi risiko,prosedur operasional standar sop diperbarui
Kepatuhan,K.64LKM00.015.1,Menerapkan Manajemen Risiko LKM,Menentukan langkah mitigasi risiko,kontrol internal diterapkan meminimalkan risiko fraud.
Compliance Officer,K.64LKM00.017.1,Menerapkan Program APU dan PPT,Melakukan Customer Due Diligence (CDD),profil nasabah berisiko tinggi diidentifikasi
Compliance Officer,K.64LKM00.017.1,Menerapkan Program APU dan PPT,Melakukan Customer Due Diligence (CDD),sumber dana nasabah diverifikasi.
Compliance Officer,K.64LKM00.017.1,Menerapkan Program APU dan PPT,Melaporkan transaksi mencurigakan,transaksi keuangan menyimpang dipantau
Compliance Officer,K.64LKM00.017.1,Menerapkan Program APU dan PPT,Melaporkan transaksi mencurigakan,laporan dikirimkan otoritas ppatk sesuai prosedur.
Akuntansi,K.64LKM00.020.1,Menyusun Laporan Keuangan LKM,Melakukan pencatatan jurnal transaksi,transaksi harian diinput dalam sistem akuntansi
Akuntansi,K.64LKM00.020.1,Menyusun Laporan Keuangan LKM,Melakukan pencatatan jurnal transaksi,dokumen sumber voucher divalidasi keabsahannya.
Akuntansi,K.64LKM00.020.1,Menyusun Laporan Keuangan LKM,Menyusun neraca dan laporan laba rugi,saldo akun buku besar disesuaikan akhir periode
